0.918, 0.0636693
0.92, 0.0627735
0.922, 0.0618274
0.924, 0.0608318
0.926, 0.0597876
0.928, 0.0586955
0.93, 0.0575565
0.932, 0.0563714
0.934, 0.0551413
0.936, 0.053867
0.938, 0.0525497
0.94, 0.0511903
0.942, 0.0497899
0.944, 0.0483497
0.946, 0.0468708
0.948, 0.0453545
0.95, 0.0438018
0.952, 0.0422141
0.954, 0.0405927
0.956, 0.0389388
0.958, 0.0372537
0.96, 0.0355388
0.962, 0.0337955
0.964, 0.0320251
0.966, 0.0302291
0.968, 0.028409
0.97, 0.0265661
0.972, 0.0247019
0.974, 0.022818
0.976, 0.0209159
0.978, 0.018997
0.98, 0.0170629
0.982, 0.0151152
0.984, 0.0131554
0.986, 0.011185
0.988, 0.00920571
0.99, 0.00721904
0.992, 0.0052266
0.994, 0.00322998
0.996, 0.00123078
0.998, -0.000769412
